Date,Song,Artist,Rank,Last Week,Peak Position,Weeks in Charts
09/06/2021,Dakiti,Bad Bunny & Jhay Cortez,46,2,30,-
09/06/2021,Killer,Eminem Featuring Jack Harlow & Cordae,47,47,1,-
09/06/2021,Tennessee Whiskey,Chris Stapleton,48,44,11,-
09/06/2021,Hell Of A View,Eric Church,49,41,4,-
09/06/2021,Todo de Ti,Rauw Alejandro,50,50,1,-
16/06/2021,Good 4 U,Olivia Rodrigo,1,1,1,4
16/06/2021,Yonaguni,Bad Bunny,2,2,1,-
16/06/2021,Deja Vu,Olivia Rodrigo,3,2,2,10
16/06/2021,Kiss Me More,Doja Cat Featuring SZA,4,4,2,9
16/06/2021,Hats Off,Lil Baby| Lil Durk & Travis Scott,5,5,1,-
16/06/2021,Levitating,Dua Lipa,6,5,5,28
16/06/2021,Traitor,Olivia Rodrigo,7,3,3,3
16/06/2021,Save Your Tears,The Weeknd & Ariana Grande,8,7,2,23
16/06/2021,Rapstar,Polo G,9,8,1,9
16/06/2021,Voice Of The Heroes,Lil Baby & Lil Durk,10,10,1,-
16/06/2021,Late At Night,Roddy Ricch,11,11,1,-
16/06/2021,Favorite Crime,Olivia Rodrigo,12,6,6,3
16/06/2021,Montero (Call Me By Your Name),Lil Nas X,13,13,1,11
16/06/2021,Astronaut In The Ocean,Masked Wolf,14,9,8,15
16/06/2021,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,15,15,1,12
16/06/2021,Happier,Olivia Rodrigo,16,12,7,3
16/06/2021,Lost Cause,Billie Eilish,17,17,1,-
16/06/2021,2040,Lil Baby & Lil Durk,18,18,1,-
16/06/2021,Butter,BTS Featuring Megan Thee Stallion,19,10,4,3
16/06/2021,How It Feels,Lil Baby & Lil Durk,20,20,1,-
16/06/2021,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),21,17,3,14
16/06/2021,Brutal,Olivia Rodrigo,22,11,5,3
16/06/2021,Drivers License,Olivia Rodrigo,23,14,1,22
16/06/2021,Wants And Needs,Drake Featuring Lil Baby,24,22,2,14
16/06/2021,Wockesha,Moneybagg Yo,25,18,18,7
16/06/2021,Still Runnin,Lil Baby| Lil Durk & Meek Mill,26,26,1,-
16/06/2021,Who I Want,Lil Baby & Lil Durk,27,27,1,-
16/06/2021,Forever After All,Luke Combs,28,26,2,21
16/06/2021,Heat Waves,Glass Animals,29,30,24,11
16/06/2021,Enough For You,Olivia Rodrigo,30,16,6,3
16/06/2021,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,31,24,6,20
16/06/2021,Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,32,23,9,6
16/06/2021,Still Hood,Lil Baby & Lil Durk,33,33,1,-
16/06/2021,Blinding Lights,The Weeknd,34,34,1,76
16/06/2021,Jealousy; Jealousy,Olivia Rodrigo,35,21,15,3
16/06/2021,Okay,Lil Baby & Lil Durk,36,36,1,-
16/06/2021,my.life,J. Cole| 21 Savage & Morray,37,20,2,4
16/06/2021,Man Of My Word,Lil Baby & Lil Durk,38,38,1,-
16/06/2021,Up,Cardi B,39,33,1,18
16/06/2021,Heartbreak Anniversary,Giveon,40,28,10,16
16/06/2021,Calling My Phone,Lil Tjay Featuring 6LACK,41,27,1,17
16/06/2021,Without You,The Kid LAROI,42,31,14,22
16/06/2021,1 Step Forward; 3 Steps Back,Olivia Rodrigo,43,19,11,3
16/06/2021,Todo de Ti,Rauw Alejandro,44,50,44,2
16/06/2021,pride.is.the.devil,J. Cole & Lil Baby,45,25,4,4
16/06/2021,Medical,Lil Baby & Lil Durk,46,46,1,-
16/06/2021,Rich Off Pain,Lil Baby| Lil Durk & Rod Wave,47,47,1,-
16/06/2021,Back In Blood,Pooh Shiesty Featuring Lil Durk,48,32,3,22
16/06/2021,Lying,Lil Baby & Lil Durk,49,49,1,-
16/06/2021,Build A Bitch,Bella Poarch,50,38,36,4
23/06/2021,Good 4 U,Olivia Rodrigo,1,1,1,5
23/06/2021,Rapstar,Polo G,2,9,1,10
23/06/2021,Kiss Me More,Doja Cat Featuring SZA,3,4,2,10
23/06/2021,Having Our Way,Migos Featuring Drake,4,4,1,-
23/06/2021,Levitating,Dua Lipa,5,6,5,29
23/06/2021,Deja Vu,Olivia Rodrigo,6,3,2,11
23/06/2021,Save Your Tears,The Weeknd & Ariana Grande,7,8,2,24
23/06/2021,Thot Shit,Megan Thee Stallion,8,8,1,-
23/06/2021,Yonaguni,Bad Bunny,9,2,2,2
23/06/2021,Astronaut In The Ocean,Masked Wolf,10,14,8,16
23/06/2021,Traitor,Olivia Rodrigo,11,7,3,4
23/06/2021,Montero (Call Me By Your Name),Lil Nas X,12,13,1,12
23/06/2021,Wants And Needs,Drake Featuring Lil Baby,13,24,2,15
23/06/2021,No Return,Polo G Featuring The Kid LAROI & Lil Durk,14,14,1,-
23/06/2021,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,15,15,1,13
23/06/2021,Avalanche,Migos,16,16,1,-
23/06/2021,Straightenin,Migos,17,17,2,-
23/06/2021,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),18,21,3,15
23/06/2021,Happier,Olivia Rodrigo,19,16,7,4
23/06/2021,Need To Know,Doja Cat,20,20,1,-
23/06/2021,Favorite Crime,Olivia Rodrigo,21,12,6,4
23/06/2021,Forever After All,Luke Combs,22,28,2,22
23/06/2021,Wockesha,Moneybagg Yo,23,25,18,8
23/06/2021,Butter,BTS Featuring Megan Thee Stallion,24,19,4,4
23/06/2021,Gang Gang,Polo G & Lil Wayne,25,22,3,-
23/06/2021,Drivers License,Olivia Rodrigo,26,23,1,23
23/06/2021,Heat Waves,Glass Animals,27,29,24,12
23/06/2021,Black Hearted,Polo G,28,28,1,-
23/06/2021,Hats Off,Lil Baby| Lil Durk & Travis Scott,29,5,5,2
23/06/2021,Late At Night,Roddy Ricch,30,11,11,2
23/06/2021,Brutal,Olivia Rodrigo,31,22,5,4
23/06/2021,Blinding Lights,The Weeknd,32,34,1,77
23/06/2021,Painting Pictures,Polo G,33,33,1,-
23/06/2021,Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,34,32,9,7
23/06/2021,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,35,32,10,-
23/06/2021,Todo de Ti,Rauw Alejandro,36,44,36,3
23/06/2021,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,37,31,6,21
23/06/2021,Modern Day,Migos,38,38,1,-
23/06/2021,Toxic,Polo G,39,39,1,-
23/06/2021,Heartbreak Anniversary,Giveon,40,40,10,17
23/06/2021,Malibu,Migos Featuring Polo G,41,41,1,-
23/06/2021,Without You,The Kid LAROI,42,42,14,23
23/06/2021,Calling My Phone,Lil Tjay Featuring 6LACK,43,41,1,18
23/06/2021,Jealousy; Jealousy,Olivia Rodrigo,44,35,15,4
23/06/2021,Up,Cardi B,45,39,1,19
23/06/2021,Solar Power,Lorde,46,46,1,-
23/06/2021,Best Friend,Saweetie Featuring Doja Cat,47,20,22,-
23/06/2021,Enough For You,Olivia Rodrigo,48,30,6,4
23/06/2021,Back In Blood,Pooh Shiesty Featuring Lil Durk,49,48,3,23
23/06/2021,Lil Bit,Nelly & Florida Georgia Line,50,50,1,-
30/06/2021,Good 4 U,Olivia Rodrigo,1,1,1,6
30/06/2021,Kiss Me More,Doja Cat Featuring SZA,2,3,2,11
30/06/2021,Levitating,Dua Lipa,3,5,3,30
30/06/2021,Rapstar,Polo G,4,2,1,11
30/06/2021,Deja Vu,Olivia Rodrigo,5,6,2,12
30/06/2021,Save Your Tears,The Weeknd & Ariana Grande,6,7,2,25
30/06/2021,Astronaut In The Ocean,Masked Wolf,7,10,7,17
30/06/2021,Wants And Needs,Drake Featuring Lil Baby,8,13,2,16
30/06/2021,Montero (Call Me By Your Name),Lil Nas X,9,12,1,13
30/06/2021,Thot Shit,Megan Thee Stallion,10,8,8,2
30/06/2021,Yonaguni,Bad Bunny,11,9,2,3
30/06/2021,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,12,15,1,14
30/06/2021,Traitor,Olivia Rodrigo,13,11,3,5
30/06/2021,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),14,18,3,16
30/06/2021,Heat Waves,Glass Animals,15,27,15,13
30/06/2021,Forever After All,Luke Combs,16,22,2,23
30/06/2021,Ball If I Want To,DaBaby,17,17,1,-
30/06/2021,Butter,BTS Featuring Megan Thee Stallion,18,24,4,5
30/06/2021,Wockesha,Moneybagg Yo,19,23,18,9
30/06/2021,Happier,Olivia Rodrigo,20,19,7,5
30/06/2021,Favorite Crime,Olivia Rodrigo,21,21,6,5
30/06/2021,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,22,35,22,11
30/06/2021,Having Our Way,Migos Featuring Drake,23,4,4,2
30/06/2021,Todo de Ti,Rauw Alejandro,24,36,24,4
30/06/2021,Drivers License,Olivia Rodrigo,25,26,1,24
30/06/2021,Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,26,34,9,8
30/06/2021,Blinding Lights,The Weeknd,27,32,1,78
30/06/2021,Late At Night,Roddy Ricch,28,30,11,3
30/06/2021,Hats Off,Lil Baby| Lil Durk & Travis Scott,29,29,5,3
30/06/2021,Brutal,Olivia Rodrigo,30,31,5,5
30/06/2021,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,31,37,6,22
30/06/2021,Heartbreak Anniversary,Giveon,32,40,10,18
30/06/2021,Lil Bit,Nelly & Florida Georgia Line,33,50,33,2
30/06/2021,Without You,The Kid LAROI,34,42,14,24
30/06/2021,Calling My Phone,Lil Tjay Featuring 6LACK,35,43,1,19
30/06/2021,Straightenin,Migos,36,17,17,3
30/06/2021,Best Friend,Saweetie Featuring Doja Cat,37,47,20,23
30/06/2021,Back In Blood,Pooh Shiesty Featuring Lil Durk,38,49,3,24
30/06/2021,Up,Cardi B,39,45,1,20
30/06/2021,Tennessee Whiskey,Chris Stapleton,40,40,12,-
30/06/2021,Need To Know,Doja Cat,41,20,20,2
30/06/2021,Build A Bitch,Bella Poarch,42,36,5,-
30/06/2021,Jealousy; Jealousy,Olivia Rodrigo,43,44,15,5
30/06/2021,Famous Friends,Chris Young + Kane Brown,44,44,1,-
30/06/2021,No Return,Polo G Featuring The Kid LAROI & Lil Durk,45,14,14,2
30/06/2021,my.life,J. Cole| 21 Savage & Morray,46,2,5,-
30/06/2021,Dakiti,Bad Bunny & Jhay Cortez,47,2,31,-
